1.0243,0.9206,-0.079849,-0.032899,-0.021094,0.34635,0.52973,0.68758,0.9632,1.0859,1.0515,1.0281,1.1276,1.2789,1.3554,1.3853,1.4193,1.3574,1.248,1.2174,1.1631,1.1721,1.2062,1.2347,1.2763,1.2747,1.2882,1.3001,1.2982,1.3115,1.325,1.3165,1.2872,1.2969,1.3057
-0.068313,-0.078612,0.077683,0.040586,0.070116,0.06612,0.06259,0.046658,0.051917,0.0088667,0.029324,0.012718,0.039735,0.0034051,-0.02477,-0.014589,-0.00804,0.0012861,0.010712,-0.030528,-0.060252,-0.091468,-0.10944,-0.12908,-0.1075,-0.085749,-0.070712,-0.069621,-0.079886,-0.091901,-0.10231,-0.089849,-0.080699,-0.074663,-0.077416
-0.15761,-0.14947,0.042071,0.13783,0.16974,0.072273,0.040512,0.018484,-0.071763,-0.064562,-0.081878,-0.079739,-0.12676,-0.14903,-0.16527,-0.16199,-0.1369,-0.12001,-0.10611,-0.083932,-0.093071,-0.093171,-0.083992,-0.078945,-0.10247,-0.1215,-0.12974,-0.12451,-0.12979,-0.12834,-0.11321,-0.11819,-0.12315,-0.12385,-0.12571
-0.17894,-0.14666,-0.039597,-0.078233,-0.10222,-0.16473,-0.24486,-0.27185,-0.2769,-0.29106,-0.27972,-0.24994,-0.2666,-0.28269,-0.29164,-0.31328,-0.34998,-0.34464,-0.30984,-0.27871,-0.21658,-0.2023,-0.22736,-0.22839,-0.23863,-0.23595,-0.24507,-0.26513,-0.25299,-0.25052,-0.26538,-0.26914,-0.26412,-0.27377,-0.27205
-0.21456,-0.17111,-0.080464,-0.16746,-0.25418,-0.29368,-0.24621,-0.27417,-0.36971,-0.3924,-0.38692,-0.39415,-0.42032,-0.42226,-0.39199,-0.40562,-0.42948,-0.43063,-0.43756,-0.43107,-0.42335,-0.39826,-0.36464,-0.36182,-0.37911,-0.3883,-0.3971,-0.38155,-0.37289,-0.36995,-0.36323,-0.36218,-0.35128,-0.35236,-0.35538
-0.17894,-0.14666,-0.039597,-0.078233,-0.10222,-0.16473,-0.24486,-0.27185,-0.2769,-0.29106,-0.27972,-0.24994,-0.2666,-0.28269,-0.29164,-0.31328,-0.34998,-0.34464,-0.30984,-0.27871,-0.21658,-0.2023,-0.22736,-0.22839,-0.23863,-0.23595,-0.24507,-0.26513,-0.25299,-0.25052,-0.26538,-0.26914,-0.26412,-0.27377,-0.27205
-0.15761,-0.14947,0.042071,0.13783,0.16974,0.072273,0.040512,0.018484,-0.071763,-0.064562,-0.081878,-0.079739,-0.12676,-0.14903,-0.16527,-0.16199,-0.1369,-0.12001,-0.10611,-0.083932,-0.093071,-0.093171,-0.083992,-0.078945,-0.10247,-0.1215,-0.12974,-0.12451,-0.12979,-0.12834,-0.11321,-0.11819,-0.12315,-0.12385,-0.12571
-0.068313,-0.078612,0.077683,0.040586,0.070116,0.06612,0.06259,0.046658,0.051917,0.0088667,0.029324,0.012718,0.039735,0.0034051,-0.02477,-0.014589,-0.00804,0.0012861,0.010712,-0.030528,-0.060252,-0.091468,-0.10944,-0.12908,-0.1075,-0.085749,-0.070712,-0.069621,-0.079886,-0.091901,-0.10231,-0.089849,-0.080699,-0.074663,-0.077416
